cddept,cdreseau,inseecommuneprinc,nomcommuneprinc,cdreseauamont,nomreseauamont,pourcentdebit,referenceprel,dateprel,heureprel,conclusionprel,ugelib,distrlib,moalib,plvconformitebacterio,plvconformitechimique,plvconformitereferencebact,plvconformitereferencechim
"072","072000342","72172","LUART (LE)","","","","07200140015","2025-02-26","10h06","Eau d'alimentation conforme aux limites de qualité. Du point de vue de s références de qualité on note une forte turbidité ainsi qu'une légèr e coloration jaune. Un recontrôle est prévu.","SAEP DOLLON PERCHE VAIRAIS","SAEP DOLLON PERCHE VAIRAIS","SAEP DOLLON PERCHE VAIRAIS","C","C","C","N"
"072","072000342","72041","BOUER","072000329","LA BUTTE DE BOUER","100 %","07200140050","2025-02-04","11h20","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SAEP DOLLON PERCHE VAIRAIS","SAEP DOLLON PERCHE VAIRAIS","SAEP DOLLON PERCHE VAIRAIS","S","C","S","C"
"072","072000342","72331","SCEAUX-SUR-HUISNE","","","","07200140199","2025-03-06","11h04","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SAEP DOLLON PERCHE VAIRAIS","SAEP DOLLON PERCHE VAIRAIS","SAEP DOLLON PERCHE VAIRAIS","C","C","C","C"
"072","072000342","72172","LUART (LE)","","","","07200140413","2025-03-20","09h04","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SAEP DOLLON PERCHE VAIRAIS","SAEP DOLLON PERCHE VAIRAIS","SAEP DOLLON PERCHE VAIRAIS","S","C","S","C"
"072","072000347","72118","DOLLON","","","","07200139557","2025-01-23","10h08","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SAEP DOLLON PERCHE VAIRAIS","SAEP DOLLON PERCHE VAIRAIS","SAEP DOLLON PERCHE VAIRAIS","C","C","C","C"
"072","072000347","72118","DOLLON","072000327","RESERVOIR LE FREU","100 %","07200139881","2025-02-04","09h07","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SAEP DOLLON PERCHE VAIRAIS","SAEP DOLLON PERCHE VAIRAIS","SAEP DOLLON PERCHE VAIRAIS","C","C","C","C"
"072","072000347","72118","DOLLON","072000327","RESERVOIR LE FREU","100 %","07200140049","2025-02-04","09h13","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SAEP DOLLON PERCHE VAIRAIS","SAEP DOLLON PERCHE VAIRAIS","SAEP DOLLON PERCHE VAIRAIS","S","C","S","C"
"072","072000347","72118","DOLLON","","","","07200140198","2025-03-06","10h16","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SAEP DOLLON PERCHE VAIRAIS","SAEP DOLLON PERCHE VAIRAIS","SAEP DOLLON PERCHE VAIRAIS","C","C","C","C"
"072","072000349","72158","LAVARE","072000330","RESERVOIR LES TUAUX ROUGES","100 %","07200139882","2025-02-04","10h31","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SAEP DOLLON PERCHE VAIRAIS","SAEP DOLLON PERCHE VAIRAIS","SAEP DOLLON PERCHE VAIRAIS","C","C","C","C"
"072","072000349","72158","LAVARE","","","","07200140018","2025-02-26","09h41","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SAEP DOLLON PERCHE VAIRAIS","SAEP DOLLON PERCHE VAIRAIS","SAEP DOLLON PERCHE VAIRAIS","C","C","C","C"
"072","072000349","72158","LAVARE","072000330","RESERVOIR LES TUAUX ROUGES","100 %","07200140163","2025-02-19","08h39","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SAEP DOLLON PERCHE VAIRAIS","SAEP DOLLON PERCHE VAIRAIS","SAEP DOLLON PERCHE VAIRAIS","S","C","S","C"
"072","072000355","72193","MELLERAY","","","","07200139847","2025-02-25","10h37","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP REGION DE L'EST SARTHOIS","VEOLIA EAU-CGE LE MANS","SIAEP REGION DE L'EST SARTHOIS","C","C","C","C"
"072","072000355","72193","MELLERAY","072000353","RESERVOIR BEL EGOUT","100 %","07200140292","2025-03-26","09h30","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP REGION DE L'EST SARTHOIS","VEOLIA EAU-CGE LE MANS","SIAEP REGION DE L'EST SARTHOIS","C","C","C","C"
"072","072000355","72193","MELLERAY","072000353","RESERVOIR BEL EGOUT","100 %","07200140383","2025-03-26","09h31","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP REGION DE L'EST SARTHOIS","VEOLIA EAU-CGE LE MANS","SIAEP REGION DE L'EST SARTHOIS","S","C","S","C"
"072","072000358","72208","MONTMIRAIL","072000354","TRAIT LA SENNETIERE (RESERVOIR CHATEAU)","100 %","07200139570","2025-01-22","10h18","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP REGION DE L'EST SARTHOIS","VEOLIA EAU-CGE LE MANS","SIAEP REGION DE L'EST SARTHOIS","C","C","C","C"
"072","072000358","72208","MONTMIRAIL","","","","07200139571","2025-01-22","10h50","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP REGION DE L'EST SARTHOIS","VEOLIA EAU-CGE LE MANS","SIAEP REGION DE L'EST SARTHOIS","C","C","C","C"
"072","072000358","72208","MONTMIRAIL","072000354","TRAIT LA SENNETIERE (RESERVOIR CHATEAU)","100 %","07200139716","2025-01-22","10h22","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP REGION DE L'EST SARTHOIS","VEOLIA EAU-CGE LE MANS","SIAEP REGION DE L'EST SARTHOIS","S","C","S","C"
"072","072000365","72231","PARIGNE-L'EVEQUE","072000361","RESERVOIRS BEL AIR","100 %","07200139677","2025-01-08","09h24","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","PARIGNE L'EVEQUE","STGS","MAIRIE DE PARIGNE L'EVEQUE","C","C","C","C"
"072","072000365","72231","PARIGNE-L'EVEQUE","","","","07200139694","2025-01-28","11h14","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","PARIGNE L'EVEQUE","STGS","MAIRIE DE PARIGNE L'EVEQUE","C","C","C","C"
"072","072000365","72231","PARIGNE-L'EVEQUE","072000361","RESERVOIRS BEL AIR","100 %","07200139718","2025-01-08","14h35","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","PARIGNE L'EVEQUE","STGS","MAIRIE DE PARIGNE L'EVEQUE","S","C","S","C"
"072","072000365","72231","PARIGNE-L'EVEQUE","","","","07200139931","2025-02-11","09h36","Eau d'alimentation conforme aux limites de qualité. Du point de vue de s références de qualités , un dépassement concernant le manganèse (réf érence 50µg/l), peut être signalé. Lié à un incident technique. un rec ontrôle est prévu.","PARIGNE L'EVEQUE","STGS","MAIRIE DE PARIGNE L'EVEQUE","C","C","C","N"
"072","072000365","72231","PARIGNE-L'EVEQUE","","","","07200140164","2025-02-17","14h28","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","PARIGNE L'EVEQUE","STGS","MAIRIE DE PARIGNE L'EVEQUE","S","C","S","C"
"072","072000365","72231","PARIGNE-L'EVEQUE","072000361","RESERVOIRS BEL AIR","100 %","07200140250","2025-03-19","11h27","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","PARIGNE L'EVEQUE","STGS","MAIRIE DE PARIGNE L'EVEQUE","C","C","C","C"
"072","072000365","72231","PARIGNE-L'EVEQUE","","","","07200140260","2025-03-19","10h59","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","PARIGNE L'EVEQUE","STGS","MAIRIE DE PARIGNE L'EVEQUE","C","C","C","C"
"072","072000368","72245","PREVAL","","","","07200139621","2025-01-24","13h59","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SAEP DOLLON PERCHE VAIRAIS","SAEP DOLLON PERCHE VAIRAIS","SAEP DOLLON PERCHE VAIRAIS","C","C","C","C"
"072","072000368","72062","CHAPELLE-DU-BOIS (LA)","072000367","RESERVOIR LE POIRIER JAUNE","100 %","07200139860","2025-02-17","10h08","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SAEP DOLLON PERCHE VAIRAIS","SAEP DOLLON PERCHE VAIRAIS","SAEP DOLLON PERCHE VAIRAIS","C","C","C","C"
"072","072000368","72020","AVEZE","","","","07200139861","2025-02-25","12h02","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SAEP DOLLON PERCHE VAIRAIS","SAEP DOLLON PERCHE VAIRAIS","SAEP DOLLON PERCHE VAIRAIS","C","C","C","C"
"072","072000368","72062","CHAPELLE-DU-BOIS (LA)","072000367","RESERVOIR LE POIRIER JAUNE","100 %","07200140053","2025-02-17","10h08","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SAEP DOLLON PERCHE VAIRAIS","SAEP DOLLON PERCHE VAIRAIS","SAEP DOLLON PERCHE VAIRAIS","S","C","S","C"
"072","072000368","72062","CHAPELLE-DU-BOIS (LA)","","","","07200140350","2025-03-11","10h25","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SAEP DOLLON PERCHE VAIRAIS","SAEP DOLLON PERCHE VAIRAIS","SAEP DOLLON PERCHE VAIRAIS","C","C","C","C"
"072","072000376","72103","COURDEMANCHE","072000375","STATION LA BURAISERIE (RESERVOIR LEGUET)","100 %","07200139554","2025-01-15","09h09","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","CC DE LOIR LUCE BERCE","CC DE LOIR LUCE BERCE","CC DE LOIR LUCE BERCE","C","C","C","C"
"072","072000376","72103","COURDEMANCHE","072000375","STATION LA BURAISERIE (RESERVOIR LEGUET)","100 %","07200139717","2025-01-15","09h09","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","CC DE LOIR LUCE BERCE","CC DE LOIR LUCE BERCE","CC DE LOIR LUCE BERCE","S","C","S","C"
"072","072000376","72325","SAINT-VINCENT-DU-LOROUER","","","","07200139984","2025-02-03","09h24","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","CC DE LOIR LUCE BERCE","CC DE LOIR LUCE BERCE","CC DE LOIR LUCE BERCE","C","C","C","C"
"072","072000376","72103","COURDEMANCHE","","","","07200140298","2025-03-20","11h56","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","CC DE LOIR LUCE BERCE","CC DE LOIR LUCE BERCE","CC DE LOIR LUCE BERCE","C","C","C","C"
"072","072000380","72183","MARCON","","","","07200139636","2025-01-20","10h51","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT LOIR - BRAYE ET DEME","CC DE LOIR LUCE BERCE","SIAEP LOIR - BRAYE ET DEME","C","C","C","C"
"072","072000380","72068","CHARTRE-SUR-LE-LOIR (LA)","072000379","STATION GRAND PRE DE LA VALLEE","100 %","07200139987","2025-02-03","10h40","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT LOIR - BRAYE ET DEME","CC DE LOIR LUCE BERCE","SIAEP LOIR - BRAYE ET DEME","C","C","C","C"
"072","072000380","72068","CHARTRE-SUR-LE-LOIR (LA)","","","","07200139989","2025-02-11","10h27","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT LOIR - BRAYE ET DEME","CC DE LOIR LUCE BERCE","SIAEP LOIR - BRAYE ET DEME","C","C","C","C"
"072","072000380","72068","CHARTRE-SUR-LE-LOIR (LA)","072000379","STATION GRAND PRE DE LA VALLEE","100 %","07200140030","2025-02-03","10h40","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT LOIR - BRAYE ET DEME","CC DE LOIR LUCE BERCE","SIAEP LOIR - BRAYE ET DEME","S","C","S","C"
"072","072000387","72217","NEUVILLE-SUR-SARTHE","","","","07200139656","2025-01-21","09h07","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DES FONTENELLES","VEOLIA EAU-CGE LE MANS","SAEP DES FONTENELLES","C","C","C","C"
"072","072000387","72150","JOUE-L'ABBE","","","","07200139920","2025-02-25","11h07","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DES FONTENELLES","VEOLIA EAU-CGE LE MANS","SAEP DES FONTENELLES","C","C","C","C"
"072","072000387","72217","NEUVILLE-SUR-SARTHE","072000385","RESERVOIR BOIS DE JOUE","100 %","07200140253","2025-03-13","09h50","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DES FONTENELLES","VEOLIA EAU-CGE LE MANS","SAEP DES FONTENELLES","C","C","C","C"
"072","072000387","72217","NEUVILLE-SUR-SARTHE","072000385","RESERVOIR BOIS DE JOUE","100 %","07200140375","2025-03-13","09h54","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DES FONTENELLES","VEOLIA EAU-CGE LE MANS","SAEP DES FONTENELLES","S","C","S","C"
"072","072000390","72262","LOIR-EN-VALLEE","072000389","STATION LA BUTTE","100 %","07200139602","2025-01-15","09h39","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT LOIR - BRAYE ET DEME","CC DE LOIR LUCE BERCE","SIAEP LOIR - BRAYE ET DEME","C","C","C","C"
"072","072000390","72262","LOIR-EN-VALLEE","072000389","STATION LA BUTTE","100 %","07200139709","2025-01-15","09h40","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT LOIR - BRAYE ET DEME","CC DE LOIR LUCE BERCE","SIAEP LOIR - BRAYE ET DEME","S","C","S","C"
"072","072000390","72262","LOIR-EN-VALLEE","","","","07200139988","2025-02-11","09h13","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT LOIR - BRAYE ET DEME","CC DE LOIR LUCE BERCE","SIAEP LOIR - BRAYE ET DEME","C","C","C","C"
"072","072000390","72262","LOIR-EN-VALLEE","","","","07200140324","2025-03-18","12h05","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT LOIR - BRAYE ET DEME","CC DE LOIR LUCE BERCE","SIAEP LOIR - BRAYE ET DEME","C","C","C","C"
"072","072000396","72241","MONTFORT-LE-GESNOIS","","","","07200139648","2025-01-07","10h13","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP DE LA REGION DE VIVE PARENCE","VEOLIA EAU-CGE LE MANS","SIAEP DE LA REGION DE VIVE PARENCE","C","C","C","C"
"072","072000396","72241","MONTFORT-LE-GESNOIS","072000394","RESERVOIR DU CHATEAU","100 %","07200140234","2025-03-18","09h31","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP DE LA REGION DE VIVE PARENCE","VEOLIA EAU-CGE LE MANS","SIAEP DE LA REGION DE VIVE PARENCE","C","C","C","C"
"072","072000396","72241","MONTFORT-LE-GESNOIS","","","","07200140235","2025-03-06","09h05","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP DE LA REGION DE VIVE PARENCE","VEOLIA EAU-CGE LE MANS","SIAEP DE LA REGION DE VIVE PARENCE","C","C","C","C"
"072","072000396","72241","MONTFORT-LE-GESNOIS","072000394","RESERVOIR DU CHATEAU","100 %","07200140373","2025-03-18","09h32","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP DE LA REGION DE VIVE PARENCE","VEOLIA EAU-CGE LE MANS","SIAEP DE LA REGION DE VIVE PARENCE","S","C","S","C"
"072","072000400","72275","SAINT-CORNEILLE","","","","07200139649","2025-01-07","10h58","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP DE LA REGION DE VIVE PARENCE","VEOLIA EAU-CGE LE MANS","SIAEP DE LA REGION DE VIVE PARENCE","C","C","C","C"
"072","072000400","72300","SAINT-MARS-LA-BRIERE","072000398","RESERVOIR MONTALON","100 %","07200139908","2025-02-19","11h44","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP DE LA REGION DE VIVE PARENCE","VEOLIA EAU-CGE LE MANS","SIAEP DE LA REGION DE VIVE PARENCE","C","C","C","C"
"072","072000400","72300","SAINT-MARS-LA-BRIERE","","","","07200139909","2025-02-28","09h47","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP DE LA REGION DE VIVE PARENCE","VEOLIA EAU-CGE LE MANS","SIAEP DE LA REGION DE VIVE PARENCE","C","C","C","C"
"072","072000400","72300","SAINT-MARS-LA-BRIERE","072000398","RESERVOIR MONTALON","100 %","07200140044","2025-02-19","11h48","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP DE LA REGION DE VIVE PARENCE","VEOLIA EAU-CGE LE MANS","SIAEP DE LA REGION DE VIVE PARENCE","S","C","S","C"
"072","072000400","72275","SAINT-CORNEILLE","","","","07200140236","2025-03-24","09h55","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP DE LA REGION DE VIVE PARENCE","VEOLIA EAU-CGE LE MANS","SIAEP DE LA REGION DE VIVE PARENCE","C","C","C","C"
"072","072000400","72300","SAINT-MARS-LA-BRIERE","","","","07200140237","2025-03-21","08h56","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP DE LA REGION DE VIVE PARENCE","VEOLIA EAU-CGE LE MANS","SIAEP DE LA REGION DE VIVE PARENCE","C","C","C","C"
"072","072000404","72143","GRAND-LUCE (LE)","","","","07200139592","2025-01-15","08h50","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","CC DE LOIR LUCE BERCE","CC DE LOIR LUCE BERCE","CC DE LOIR LUCE BERCE","C","C","C","C"
"072","072000404","72248","PRUILLE-L'EGUILLE","","","","07200139850","2025-02-03","09h06","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","CC DE LOIR LUCE BERCE","CC DE LOIR LUCE BERCE","CC DE LOIR LUCE BERCE","C","C","C","C"
"072","072000408","72210","MONTREUIL-LE-HENRI","072000406","STATION DE GRUEAU (RESERVOIR CX RGE)","100 %","07200139842","2025-02-03","10h05","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","CC DE LOIR LUCE BERCE","CC DE LOIR LUCE BERCE","CC DE LOIR LUCE BERCE","S","C","S","C"
"072","072000408","72210","MONTREUIL-LE-HENRI","","","","07200139994","2025-02-03","09h55","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","CC DE LOIR LUCE BERCE","CC DE LOIR LUCE BERCE","CC DE LOIR LUCE BERCE","C","C","C","C"
"072","072000408","72210","MONTREUIL-LE-HENRI","072000406","STATION DE GRUEAU (RESERVOIR CX RGE)","100 %","07200140040","2025-02-03","10h05","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","CC DE LOIR LUCE BERCE","CC DE LOIR LUCE BERCE","CC DE LOIR LUCE BERCE","C","C","C","C"
"072","072000440","72026","BEAUFAY","072000438","STATION TRAITEMENT MONT (RESERVOIR)","100 %","07200139665","2025-01-08","09h08","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP DE LA REGION DE VIVE PARENCE","VEOLIA EAU-CGE LE MANS","SIAEP DE LA REGION DE VIVE PARENCE","C","C","C","C"
